theme_id,theme_name,bottleneck_layer,active_from,active_until,company_code,conviction,source_note,evidence_date,evidence_url,invalidation_criteria,review_by,role
server_oem,AI server OEM scale and supply orchestration,Server assembly / rack integration,2025-02-01,2026-07-13,2382,4,Industry-first thesis: AI server rack integration rewards OEMs with supply-chain execution scale.,2025-01-01,legacy:curated-2026H1; source_note 為原始論點,AI 伺服器出貨指引下修 >= 2 家雲端客戶,2026-09-30,beneficiary
server_oem,AI server OEM scale and supply orchestration,Server assembly / rack integration,2025-02-01,2026-07-13,3231,4,Industry-first thesis: AI server rack integration rewards OEMs with supply-chain execution scale.,2025-01-01,legacy:curated-2026H1; source_note 為原始論點,AI 伺服器出貨指引下修 >= 2 家雲端客戶,2026-09-30,beneficiary
server_oem,AI server OEM scale and supply orchestration,Server assembly / rack integration,2025-02-01,2026-07-13,2356,3,Industry-first thesis: AI server rack integration rewards OEMs with supply-chain execution scale.,2025-01-01,legacy:curated-2026H1; source_note 為原始論點,AI 伺服器出貨指引下修 >= 2 家雲端客戶,2026-09-30,beneficiary
server_oem,AI server OEM scale and supply orchestration,Server assembly / rack integration,2025-02-01,2026-07-13,2317,3,Industry-first thesis: AI server rack integration rewards OEMs with supply-chain execution scale.,2025-01-01,legacy:curated-2026H1; source_note 為原始論點,AI 伺服器出貨指引下修 >= 2 家雲端客戶,2026-09-30,beneficiary
industrial_test,AI power and industrial testing,Power electronics / test equipment,2025-02-01,,2308,5,"伺服器電源寡占之首(份額過半);AI 資料中心功率密度升級,電源規格代際鎖定。",2025-01-01,repo:registry/evidence/registry_evidence.jsonl#2308; https://www.ctee.com.tw/news/20260608700201-439901,測試設備 book-to-bill < 1 連 2 季,2026-09-30,chokepoint_owner
industrial_test,AI power and industrial testing,Power electronics / test equipment,2025-02-01,,2360,4,半導體/電源測試設備利基寡占;AI 晶片測試與電源驗證需求成長。,2025-01-01,repo:registry/evidence/registry_evidence.jsonl#2360; https://news.cnyes.com/news/id/5627542,測試設備 book-to-bill < 1 連 2 季,2026-09-30,chokepoint_owner
industrial_test,AI power and industrial testing,Power electronics / test equipment,2025-02-01,2026-07-13,2458,3,Industry-first thesis: higher data-center power density and electrification raise power and test-system bottlenecks.,2025-01-01,legacy:curated-2026H1; source_note 為原始論點,測試設備 book-to-bill < 1 連 2 季,2026-09-30,beneficiary
power_grid,Taiwan grid upgrade and electrification,Heavy electrical equipment / wires,2025-02-01,,1513,4,"重電 GIS/變壓器;台電強韌電網+AI 資料中心用電雙需求,345kV GIS 國產化獨大、交期長。",2025-01-01,repo:registry/evidence/supplement_2026-07.jsonl#1513; https://blog.fugle.tw/post/earnings-call-1513-2026-04-23; https://money.udn.com/money/story/5612/9340241,季度複審裁定,2026-09-30,chokepoint_owner
power_grid,Taiwan grid upgrade and electrification,Heavy electrical equipment / wires,2025-02-01,,1514,4,重電變壓器/配電盤;台電資格與產能瓶頸受益。,2025-01-01,repo:registry/evidence/supplement_2026-07.jsonl#1514; https://blog.fugle.tw/post/earnings-call-1514-2026-03-12; https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=42da20ce-1c0b-4def-a436-f05ba46443e7,季度複審裁定,2026-09-30,chokepoint_owner
power_grid,Taiwan grid upgrade and electrification,Heavy electrical equipment / wires,2025-02-01,,1519,5,"變壓器龍頭;美國外銷訂單能見度至 2026 底、外銷占比升,疊加台電需求。",2025-01-01,repo:registry/evidence/supplement_2026-07.jsonl#1519; https://www.ctee.com.tw/news/20260102700199-439901; https://www.digitimes.com.tw/tech/dt/n/shwnws.asp?id=0000758640_J7F7JJEF30THF91IHLNYJ,季度複審裁定,2026-09-30,chokepoint_owner
power_grid,Taiwan grid upgrade and electrification,Heavy electrical equipment / wires,2025-02-01,,1503,3,重電三雄(馬達+變壓器);電網更新長週期訂單。,2025-01-01,repo:registry/evidence/supplement_2026-07.jsonl#1503; https://www.ctee.com.tw/news/20251219700201-439901; https://tw.stock.yahoo.com/news/%E5%A3%AB%E9%9B%BB%E8%AE%8A%E5%A3%93%E5%99%A8%E9%83%A8%E5%88%86%E8%A8%82%E5%96%AE%E8%83%BD%E8%A6%8B%E5%BA%A6%E7%9C%8B%E5%88%B02028%E5%B9%B4-113013175.html,季度複審裁定,2026-09-30,chokepoint_owner
power_grid,Taiwan grid upgrade and electrification,Heavy electrical equipment / wires,2025-02-01,,1609,4,"電線電纜,台電標案資格;電網工程放量受益。",2025-01-01,repo:registry/evidence/supplement_2026-07.jsonl#1609; https://technews.tw/2026/04/01/taya-financial-call/; https://vocus.cc/article/69d06f0ffd89780001190996,季度複審裁定,2026-09-30,enabler
memory_cycle,DRAM / NAND cycle and edge AI storage,Memory / storage controller / industrial DRAM,2025-08-01,,2344,5,"利基型 DRAM + NOR Flash 雙引擎 IDM,成熟記憶體供給真空的第二大直接受益者;車用/工控補庫存疊加漲價。",2025-07-15,repo:registry/evidence/registry_evidence.jsonl#2344; https://www.ctee.com.tw/news/20260707700543-439901,"DRAM/NAND 現貨價連 2 季回落,或三大原廠資本支出轉向擴產急加",2026-09-30,chokepoint_owner
memory_cycle,DRAM / NAND cycle and edge AI storage,Memory / storage controller / industrial DRAM,2025-08-01,,2408,5,"台灣唯一獨立 DRAM IDM(自有製程與晶圓產能)。三大原廠退出成熟 DRAM 後,南亞科是全球極少數仍有大規模成熟製程產能的玩家——供給真空的最大直接受益者,報價上漲直接灌進自有產能毛利。",2025-07-15,repo:registry/evidence/registry_evidence.jsonl#2408; https://news.cnyes.com/news/id/5628532; https://www.nanya.com,"DRAM/NAND 現貨價連 2 季回落,或三大原廠資本支出轉向擴產急加",2026-09-30,chokepoint_owner
memory_cycle,DRAM / NAND cycle and edge AI storage,Memory / storage controller / industrial DRAM,2025-08-01,,3006,4,"利基型 DRAM/Flash fabless 設計——DDR4 真空論點的輕資產版本,報價上漲幾乎全數落進毛利;產能依賴代工配額。",2025-07-15,repo:registry/evidence/registry_evidence.jsonl#3006; https://news.cnyes.com/news/id/5626245; https://www.esmt.com.tw,"DRAM/NAND 現貨價連 2 季回落,或三大原廠資本支出轉向擴產急加",2026-09-30,enabler
memory_cycle,DRAM / NAND cycle and edge AI storage,Memory / storage controller / industrial DRAM,2025-08-01,,8299,5,"NAND 控制器雙寡占+模組雙引擎;enterprise SSD/AI 儲存放量,漲價週期中控制器議價力上升。",2025-07-15,repo:registry/evidence/registry_evidence.jsonl#8299; https://statementdog.com/analysis/8299/monthly-revenue,"DRAM/NAND 現貨價連 2 季回落,或三大原廠資本支出轉向擴產急加",2026-09-30,enabler
memory_cycle,DRAM / NAND cycle and edge AI storage,Memory / storage controller / industrial DRAM,2025-08-01,,5289,5,"工控/嵌入式記憶體模組龍頭;工控客戶認證週期長、不能隨便換料,DDR4 斷供下轉單黏性最高的真空受益者。",2025-07-15,repo:registry/evidence/registry_evidence.jsonl#5289; https://news.cnyes.com/news/id/5627052,"DRAM/NAND 現貨價連 2 季回落,或三大原廠資本支出轉向擴產急加",2026-09-30,enabler
memory_cycle,DRAM / NAND cycle and edge AI storage,Memory / storage controller / industrial DRAM,2025-08-01,2026-07-13,8271,4,Industry-first thesis activated after memory-cycle recovery became visible enough to include as a structural supply-cycle theme.,2025-07-15,legacy:curated-2026H1; source_note 為原始論點,"DRAM/NAND 現貨價連 2 季回落,或三大原廠資本支出轉向擴產急加",2026-09-30,beneficiary
memory_cycle,DRAM / NAND cycle and edge AI storage,Memory / storage controller / industrial DRAM,2025-08-01,2026-07-13,2451,4,Industry-first thesis activated after memory-cycle recovery became visible enough to include as a structural supply-cycle theme.,2025-07-15,legacy:curated-2026H1; source_note 為原始論點,"DRAM/NAND 現貨價連 2 季回落,或三大原廠資本支出轉向擴產急加",2026-09-30,beneficiary
memory_cycle,DRAM / NAND cycle and edge AI storage,Memory / storage controller / industrial DRAM,2025-08-01,2026-07-13,4973,4,Industry-first thesis activated after memory-cycle recovery became visible enough to include as a structural supply-cycle theme.,2025-07-15,legacy:curated-2026H1; source_note 為原始論點,"DRAM/NAND 現貨價連 2 季回落,或三大原廠資本支出轉向擴產急加",2026-09-30,beneficiary
biotech_regulatory,Biotech regulatory monopoly optionality,Drug commercialization / regulatory catalyst,2026-02-01,,6446,4,"Ropeg 藥證+孤兒藥資格+NCCN 指南綁定的法規壟斷,PV 近 50 國藥證;ET 適應症擴張為第二引擎。",2026-01-15,repo:registry/evidence/registry_evidence.jsonl#6446; https://news.cnyes.com/news/id/5625902,關鍵藥證/授權案被拒或遞延 >= 1 年,2026-09-30,chokepoint_owner
satellite_defense,Low-earth-orbit satellite and defense communications,Microwave / RF / satellite communications,2025-02-01,,3491,4,"微波/毫米波元件利基龍頭,LEO 衛星供應鏈認證綁定;太空計畫+國防需求。",2025-01-01,repo:registry/evidence/supplement_2026-07.jsonl#3491; https://news.cnyes.com/news/id/6319170; https://www.sinotrade.com.tw/richclub/hotstock/%E6%98%87%E9%81%94%E7%A7%91%E6%B3%95%E8%AA%AA%E6%9C%834%E5%A4%A7%E4%BA%AE%E9%BB%9E%E6%95%B4%E7%90%86-%E4%BD%8E%E8%BB%8C%E8%A1%9B%E6%98%9F%E8%A8%82%E5%96%AE%E8%83%BD%E8%A6%8B%E5%BA%A6%E9%81%9418%E5%84%84%E5%85%83-2026%E5%B9%B4%E9%82%81%E5%85%A5%E9%AB%98%E6%88%90%E9%95%B7%E5%85%83%E5%B9%B4-%E8%82%A1%E5%B8%82%E8%A9%B1%E9%A1%8C-6972c71525b05425f5e44c27,國防預算/星鏈標案取消或大幅遞延,2026-09-30,chokepoint_owner
satellite_defense,Low-earth-orbit satellite and defense communications,Microwave / RF / satellite communications,2025-02-01,2026-07-13,3596,3,Industry-first thesis: satellite communication demand can create niche RF capacity constraints.,2025-01-01,legacy:curated-2026H1; source_note 為原始論點,國防預算/星鏈標案取消或大幅遞延,2026-09-30,beneficiary
satellite_defense,Low-earth-orbit satellite and defense communications,Microwave / RF / satellite communications,2025-02-01,2026-07-14,8048,3,Industry-first thesis: satellite communication demand can create niche RF capacity constraints.,2025-01-01,"repo:registry/evidence/supplement_2026-07.jsonl#8048(2026-07-14 補搜查無實質瓶頸證據,策展除名)",國防預算/星鏈標案取消或大幅遞延,2026-09-30,enabler
fab_facility_epc,Semiconductor fab facility and cleanroom EPC capacity,Cleanroom / utility systems EPC (water-gas-chemical piping),2026-08-01,,2404,2,"無塵室/廠務 EPC 龍頭,fab 業主資格認證即瓶頸本體;在手訂單 1,939 億、能見度 2029-30、美國占 2026 營收 56%。",2026-06-11,https://news.cnyes.com/news/id/6029915,"美系晶圓廠資本支出指引連續 2 季下修,或漢唐/洋基/朋億任一在手訂單連續 2 季環比下滑",2027-01-31,chokepoint_owner
fab_facility_epc,Semiconductor fab facility and cleanroom EPC capacity,Cleanroom / utility systems EPC (water-gas-chemical piping),2026-08-01,,6691,3,同主題次級量能;營收高成長、較少被市場發現。,2026-06-10,https://winvest.tw/Stock/Symbol/Comment/6691,同 2404 主題共用,2027-01-31,enabler
fab_facility_epc,Semiconductor fab facility and cleanroom EPC capacity,Cleanroom / utility systems EPC (water-gas-chemical piping),2026-08-01,,6613,3,廠務水氣化學管路利基;主題內營收拐點最銳、最少被發現。,2026-07-07,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=7030c543-d4dc-4e01-91e9-ceebf5edd7d3,同 2404 主題共用,2027-01-31,enabler
fab_facility_epc,Semiconductor fab facility and cleanroom EPC capacity,Cleanroom / utility systems EPC (water-gas-chemical piping),2026-08-01,,6196,2,"廠務系統兩強,台積電海外廠 hookup 資格;主題錨點。",2026-07-07,https://blog.fugle.tw/topic/industry-analysis,同 2404 主題共用,2027-01-31,chokepoint_owner
aerospace_fastener,Aerospace certified fastener and precision machining supply,NADCAP / engine-OEM certified fasteners and machined parts,2026-08-01,,3004,3,"NADCAP+四大引擎 OEM 認證扣件;窄體機爬產+MRO 積壓超出認證產能,新產能 18-24 個月才開出。",2026-05-26,https://vocus.cc/article/6a2e6fdffd89780001637aa0,"波音/空巴月產能爬升計畫延後 ≥2 次,或鈦/鋁扣件報價連 2 季回落,或訂單能見度縮至 12 個月內",2027-01-31,chokepoint_owner
aerospace_fastener,Aerospace certified fastener and precision machining supply,NADCAP / engine-OEM certified fasteners and machined parts,2026-08-01,,4541,2,漢翔系二階機加工;航太營收占比 48%→68% 持續上行。,2026-07-07,https://www.sinotrade.com.tw/richclub/news/67e610b531c1ba247ab7e3b7,同 3004 主題共用,2027-01-31,enabler
battery_sic_carbon_materials,Non-China battery anode and SiC crucible carbon materials,Battery anode (MCMB) / isotropic graphite SiC crucible,2026-08-01,,1723,2,唯一非中系、獲美國特化廠認證的負極供應商+6 吋認證等方性石墨 SiC 坩堝;新業務規模待證(誠實保留)。,2025-11-26,https://www.ctee.com.tw/news/20251126701415-430503,"2026Q3 法說未確認美國負極客戶放量,或 SiC 坩堝出現同等認證競爭者",2027-01-31,enabler
memory_cycle,DRAM / NAND cycle and edge AI storage,Memory / storage controller / industrial DRAM,2026-08-01,2026-07-13,3260,4,Theme-member completion (2026-07-07 curation sweep): pool already holds module makers 4973/8271/2451 — ADATA is TW largest module maker and was a coverage gap; module makers are the price-cycle leverage vehicle (inventory gains); PE 8.2 with June YoY accelerating at admission.,2026-07-07,internal:curation-sweep-2026-07-07,"DRAM/NAND 現貨價連 2 季回落,或三大原廠資本支出轉向擴產急加",2026-09-30,beneficiary
memory_cycle,DRAM / NAND cycle and edge AI storage,Memory / storage controller / industrial DRAM,2026-08-01,2026-07-13,4967,3,"Theme-member completion (2026-07-07 curation sweep): Team Group, third TW module maker; PE 6.7 at yoy_3m acceleration; same leverage-vehicle logic as 3260/4973.",2026-07-07,internal:curation-sweep-2026-07-07,"DRAM/NAND 現貨價連 2 季回落,或三大原廠資本支出轉向擴產急加",2026-09-30,beneficiary
server_bmc,AI server BMC monopoly,Baseboard management controller silicon,2026-08-01,,5274,2,"伺服器 BMC(遠端管理晶片)全球 70-80% 絕對壟斷;產品驗證 2-3 年、客戶黏著 >5 年=極高切換成本,GM 65-70% 結構性;AI 伺服器 BMC 世代升級(AST2700)量價齊揚。已為股王(PE 50-66x)、媒體高覆蓋,保守起手 conviction 2,交由引擎 PE/dd 懲罰定位(比照 6196)。",2026-01-16,repo:registry/evidence/supplement_2026-06-monthly.jsonl#5274; https://vocus.cc/article/696886d7fd89780001bfb9dc,"信驊 BMC 市佔跌破 50%(新進者通過 CSP 認證放量),或 BMC 被整合進 CPU/SoC 消除獨立晶片需求,或 AST2700 世代 ASP 未如期提升",2027-01-31,chokepoint_owner
memory_cycle,DRAM / NAND cycle and edge AI storage,Memory / storage controller / industrial DRAM,2026-08-01,,2337,3,"NOR/ROM/利基 NAND 自有 12 吋廠 IDM;同業退出使高密度 MLC NAND 近獨供,NOR 大幅漲價。",2026-01-28,repo:registry/evidence/supplement_2026-06-monthly.jsonl#2337; https://vocus.cc/article/6978dbeafd89780001ae6463,"DRAM/NAND 現貨價連 2 季回落,或三大原廠資本支出轉向擴產急加",2026-09-30,chokepoint_owner
ai_pcb,AI server PCB and drilling bottlenecks,PCB / drilling / process equipment,2026-08-01,,3189,3,"ABF/BT 載板寡占本尊;ABF 稼動率 85% 往 90-95%,史上最大三年擴產仍面臨滿載。",2026-03-10,repo:registry/evidence/supplement_2026-06-monthly.jsonl#3189; https://vocus.cc/article/6a12e06bfd897800013a5ff5,"ABF 載板產能利用率跌破 80% 且報價連 2 季回落,或載板廠大規模擴產開出致交期正常化",2026-09-30,chokepoint_owner
advanced_packaging,Advanced packaging and test capacity,CoWoS / advanced packaging / probe cards / test sockets,2026-08-01,,7734,3,"先進封裝除泡機(void-free lamination)全球市佔 80% 近獨佔;CoWoS-L/R 多晶粒異質整合下除泡從選配變良率關鍵(氣泡→數千美元晶片報廢),訂單能見度到 2026 年底,Q1 GM 65%/營益率 53%。自有稀缺製程節點本尊。結構上限 5,保守起手 3。",2026-04-13,repo:registry/evidence/supplement_2026-06-monthly.jsonl#7734; https://cmnews.com.tw/article/newsyoudeservetoknow-2bb97c56-36c3-11f1-8dac-00dc37315a1d,"CoWoS/先進封裝產能利用率跌破 80%,或除泡機出現同等市佔競爭者",2026-09-30,chokepoint_owner
advanced_packaging,Advanced packaging and test capacity,CoWoS / advanced packaging / probe cards / test sockets,2026-08-01,,7769,2,"AI/HPC/ASIC 晶片測試分選機龍頭,AI 佔接單近八成;訂單能見度到年底。",2026-05-12,repo:registry/evidence/supplement_2026-06-monthly.jsonl#7769; https://blog.fugle.tw/post/earnings-call-7769-2026-05-12,"AI 測試設備訂單能見度縮至 6 個月內,或高階 handler 出現同級競爭者放量",2026-09-30,enabler
ai_ccl,AI server CCL and high-speed PCB materials,CCL / low-loss substrate,2026-08-01,,8358,2,"HVLP4 極低稜線銅箔(CCL 上游),新一代 AI 平台全指定;良率瓶頸使產能嚴重吃緊。",2026-05-30,repo:registry/evidence/supplement_2026-06-monthly.jsonl#8358; https://www.businesstoday.com.tw/article/category/183008/post/202605290013/,"HVLP4 高階銅箔供需缺口收斂/報價連 2 季回落,或高速 CCL 規格降級",2026-09-30,enabler
